placeDcid,placeName,Date:Median_Income_Household,Value:Median_Income_Household,Source:Median_Income_Household
zip/10001,10001,2011,67795,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2012,76138,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2013,81671,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2014,81445,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2015,86801,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2016,85168,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2017,85221,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2018,88526,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2019,92840,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10001,10001,2020,96787,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2011,86415,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2012,87426,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2013,85324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2014,87946,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2015,84584,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2016,88567,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2017,90797,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2018,95064,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2019,97407,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10312,10312,2020,96785,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2011,42760,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2012,42434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2013,44688,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2014,47050,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2015,47575,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2016,47437,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2017,51574,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2018,56708,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2019,58872,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11205,11205,2020,62952,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2011,40174,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2012,41688,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2013,43996,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2014,45566,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2015,47107,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2016,52239,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2017,56025,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2018,61121,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2019,67795,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11216,11216,2020,77343,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2011,50578,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2012,52199,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2013,56608,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2014,54218,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2015,56557,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2016,57310,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2017,58924,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2018,57933,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2019,63546,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2020,64332,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11436,11436,2011,58925,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11436,11436,2012,60820,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11436,11436,2013,62114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11436,11436,2014,61544,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11436,11436,2015,64005,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11436,11436,2016,66837,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11436,11436,2017,69259,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11436,11436,2018,75242,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11436,11436,2019,75222,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11436,11436,2020,72962,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11414,11414,2011,65049,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11414,11414,2012,65295,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11414,11414,2013,66790,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11414,11414,2014,69088,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11414,11414,2015,68374,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11414,11414,2016,70490,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11414,11414,2017,72632,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11414,11414,2018,71648,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11414,11414,2019,75471,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11414,11414,2020,75599,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11433,11433,2011,41274,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11433,11433,2012,43419,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11433,11433,2013,42887,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11433,11433,2014,44799,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11433,11433,2015,42964,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11433,11433,2016,45820,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11433,11433,2017,48795,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11433,11433,2018,51521,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11433,11433,2019,54253,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11433,11433,2020,62453,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2011,76250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2012,75325,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2013,83066,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2014,95259,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2015,91383,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2016,86483,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2017,92623,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2018,100441,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2019,104808,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10044,10044,2020,112658,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10467,10467,2011,35404,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10467,10467,2012,35358,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10467,10467,2013,36048,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10467,10467,2014,35852,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10467,10467,2015,35117,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10467,10467,2016,34964,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10467,10467,2017,35381,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10467,10467,2018,37015,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10467,10467,2019,39372,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10467,10467,2020,40639,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10468,10468,2011,31707,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10468,10468,2012,32985,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10468,10468,2013,33776,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10468,10468,2014,33585,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10468,10468,2015,34784,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10468,10468,2016,34988,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10468,10468,2017,35398,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10468,10468,2018,36046,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10468,10468,2019,37804,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10468,10468,2020,37777,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2011,43147,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2012,42568,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2013,42170,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2014,41820,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2015,41068,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2016,43344,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2017,46013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2018,49541,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2019,53070,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2020,57770,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2011,97132,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2012,96974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2013,96296,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2014,100649,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2015,100200,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2016,103817,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2017,111937,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2018,114010,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2019,121829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2020,117926,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2011,232031,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2012,233409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2013,230952,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2014,245556,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2015,250001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2016,250001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2017,250001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2018,250001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2019,250001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2020,250001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2011,88450,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2012,93184,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2013,95654,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2014,99040,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2015,103716,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2016,108178,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2017,116893,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2018,123583,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2019,132091,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11215,11215,2020,144330,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11416,11416,2011,53821,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11416,11416,2012,55225,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11416,11416,2013,56724,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11416,11416,2014,58621,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11416,11416,2015,58392,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11416,11416,2016,59092,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11416,11416,2017,61285,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11416,11416,2018,67461,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11416,11416,2019,73370,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11416,11416,2020,73471,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11422,11422,2011,82525,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11422,11422,2012,85151,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11422,11422,2013,84824,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11422,11422,2014,83631,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11422,11422,2015,84955,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11422,11422,2016,85436,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11422,11422,2017,86996,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11422,11422,2018,89235,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11422,11422,2019,88130,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11422,11422,2020,93397,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2011,79508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2012,80519,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2013,84424,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2014,90174,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2015,94022,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2016,94477,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2017,99063,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2018,98833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2019,103792,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10019,10019,2020,101651,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2011,40681,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2012,39897,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2013,37341,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2014,37000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2015,35491,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2016,39463,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2017,39979,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2018,45041,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2019,46263,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10037,10037,2020,50686,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2011,57082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2012,57713,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2013,58261,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2014,59934,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2015,62761,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2016,65181,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2017,69578,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2018,72314,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2019,77917,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11209,11209,2020,79524,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2011,91728,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2012,91712,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2013,90799,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2014,92711,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2015,89219,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2016,90443,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2017,97784,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2018,104792,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2019,101019,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2020,111094,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11434,11434,2011,57027,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11434,11434,2012,57393,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11434,11434,2013,59229,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11434,11434,2014,58178,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11434,11434,2015,58076,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11434,11434,2016,57454,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11434,11434,2017,60702,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11434,11434,2018,62207,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11434,11434,2019,64087,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11434,11434,2020,65845,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2011,48400,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2012,47750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2013,48683,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2014,46402,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2015,50485,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2016,52792,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2017,53963,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2018,56383,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2019,60659,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11372,11372,2020,61239,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10034,10034,2011,42919,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10034,10034,2012,43049,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10034,10034,2013,41171,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10034,10034,2014,42522,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10034,10034,2015,42581,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10034,10034,2016,45643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10034,10034,2017,50909,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10034,10034,2018,54716,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10034,10034,2019,54406,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10034,10034,2020,63556,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2011,88342,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2012,90196,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2013,88075,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2014,85814,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2015,87174,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2016,87493,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2017,91953,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2018,93963,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2019,103027,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10308,10308,2020,110478,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2011,91764,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2012,93693,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2013,95369,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2014,98775,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2015,101150,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2016,109472,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2017,116446,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2018,124996,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2019,129248,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11201,11201,2020,139697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2011,71895,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2012,71999,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2013,78174,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2014,83383,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2015,83310,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2016,84223,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2017,93575,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2018,100213,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2019,99643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2020,108525,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11237,11237,2011,37648,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11237,11237,2012,37636,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11237,11237,2013,40372,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11237,11237,2014,42496,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11237,11237,2015,44950,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11237,11237,2016,46351,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11237,11237,2017,51269,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11237,11237,2018,51413,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11237,11237,2019,53303,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11237,11237,2020,57375,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2011,87121,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2012,86011,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2013,86457,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2014,86688,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2015,76857,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2016,77278,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2017,81356,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2018,80893,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2019,85103,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10307,10307,2020,108808,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2011,60981,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2012,59289,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2013,58465,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2014,59084,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2015,57194,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2016,57849,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2017,59712,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2018,60493,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2019,61859,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2020,64324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2011,46041,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2012,46325,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2013,45964,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
